PC1,PC2,tSNE1,tSNE2,UMAP1,UMAP2,cluster
-3.001908951954653,-2.100350029436915,5.4726543,9.161561,6.6544394,5.8676195,2
-3.6187933736098206,-1.6688377155150043,-4.473471,5.9331903,7.192383,4.9998784,2
0.2867452373654338,-0.8045031393368659,-2.7983274,-13.84994,7.012713,2.4527826,3
-1.513459164241405,4.540988015886152,-8.82506,30.649857,-1.2591774,2.8629856,1
-1.305007040093538,-1.4656082865497067,12.330514,-2.510487,7.3544574,4.0422606,3
-3.1349641061750018,-2.7774639788860855,-7.4460917,4.571394,7.399382,4.623523,2
-2.2333656886791107,5.0383903918964155,-14.712719,28.709211,-1.5035648,2.2963371,1
3.886451695280035,-0.40164126965850466,8.859099,-19.038792,8.124874,1.0201963,0
4.309095756731078,1.0483380014368713,-0.9301639,-27.477654,9.416526,1.1693661,0
-1.6710785137243194,4.843179555168957,-13.006083,31.407701,-1.4947177,2.4586036,1
3.3548878117814054,-0.8210855351499754,8.94193,-19.508512,8.187707,1.2250369,0
3.797907503619155,0.70471312177066,2.4266636,-27.519041,9.337059,0.42873856,0
-0.9190218705843037,3.3224594559469147,-7.982613,27.123688,-0.3573893,2.0654716,1
-2.068151419882946,-3.4815873107559487,-2.3480828,-3.3381872,7.5558968,4.4728823,2
-2.0460192085699007,4.239336954566394,-14.069888,29.58905,-1.5916611,1.7267932,1
-1.6674066042841424,-0.34637653242630767,-5.2361565,7.402484,6.826106,4.1726346,2
-2.156203407509158,-2.146669612480867,2.5552697,0.6508598,8.028586,4.791847,2
-0.6232192603955801,-1.1615300284860888,10.470847,-11.709784,8.381496,2.7337298,3
-2.5861961577844514,-0.4684768576900916,1.9356018,15.7485,7.8204803,5.184653,2
0.2504100986425475,-0.9368318395017027,0.68578017,-12.006171,7.58311,2.5347867,3
2.724960589405832,0.28362445679424136,0.40441734,-22.267149,8.861722,1.2766919,0
-1.324077734513,-3.0938142595021896,-3.407371,-0.9800053,7.337613,4.7472568,2
-3.835746036888298,-1.884958674587242,1.7551106,2.8262064,7.8149633,5.6116157,2
0.5174488718764577,-0.8107446745661677,5.266176,-13.858603,7.222213,2.3996394,3
0.0015943328092281862,4.3726582450625635,-7.1312904,24.780432,-0.4996399,2.1467938,1
-2.124327141652539,-2.171687670707513,-0.094739564,6.1505837,6.5647874,4.693831,2
-2.55210411294846,2.8063741122728496,-13.55691,24.591812,-1.12618,1.5144446,1
-2.0521016734945294,-1.4309045046439455,-5.026112,9.716983,6.9760137,4.3371887,2
4.345925429252875,-0.5294709488654862,5.613286,-26.151585,8.427553,0.051009674,0
3.4292454775613854,-0.22137123405899434,6.107795,-28.202377,9.209463,-0.1308136,0
2.912138110180743,-2.1990295104706328,2.1771903,-16.712929,7.823639,1.8072652,3
-2.4012875535414935,-2.7620250545314193,-5.5691276,-1.5058278,7.379624,4.2678533,2
-1.3675774322539747,3.2652191175962924,-9.367147,26.98563,-0.894336,2.0967455,1
-0.7510845775409035,-2.1743703911952244,-0.77611214,-4.0817585,7.269138,3.8719094,3
-3.641667543999021,-2.7527943591505672,8.069024,3.2385557,7.0475206,5.681662,2
-1.9867134933867088,-1.7410714823215454,-7.484305,7.934775,6.5852084,5.05791,2
-2.8035521772628584,-2.097846958214438,-7.0273027,1.9991864,7.0897493,5.254486,2
0.650143599353933,-1.7819213207873608,3.4634335,-11.531738,7.649619,2.786151,3
-2.905679109580764,3.517645989136758,-13.718322,29.4071,-1.5903482,2.0221705,1
5.557200379960562,1.1544880770057049,6.8623796,-22.947239,8.055653,0.40320507,0
4.186858371654055,-0.6255870727530255,1.7375712,-19.997372,7.7726026,1.1705818,0
0.6846103628277218,-0.000944922916347457,13.042552,-12.064089,8.333906,3.0234907,3
0.6935532596404178,-0.6680531030765364,-0.3195044,-7.949965,8.3924885,3.0906138,3
2.7307914489942813,-0.9572984671860769,3.2853596,-25.12144,8.73523,1.3113284,0
-1.9468448670982212,1.9757171772150275,-10.508925,16.563095,-0.76721716,3.4692767,1
-2.266587849201674,-1.8464910843025977,6.261616,-1.578952,7.837557,5.3026376,2
5.215055583971983,-0.323652936752885,12.641916,-28.29038,8.054901,-0.030305164,0
-2.028815092309376,3.415548566111727,-3.680279,29.063688,-0.35862496,2.3749797,1
-2.873771189559451,4.571231033737632,-11.234156,29.007462,-0.8947829,2.7496634,1
-2.752305103900644,-2.841665961198734,5.280422,0.57434803,7.774264,5.281995,2
-1.5159070569270128,3.4477725024830823,-17.307238,29.966053,-2.000222,1.7517165,1
0.6463234984504139,-0.18042177314917068,10.432997,-6.132993,7.9310174,2.2599247,3
-1.3942181692660076,-1.1939171266550619,-0.93440485,-1.4031352,6.9929657,3.7931578,2
-1.9873224279710764,-2.2574442576090874,-5.499815,4.7252746,6.585034,4.9234905,2
-0.6266216534044411,3.8586598141208532,-8.190329,28.8662,-0.5916959,2.5887783,1
-3.2873811479244144,-3.4104117879640072,8.193424,10.2569475,7.3074384,4.541755,2
-1.8362400418505052,-1.781398372479452,4.1897697,-1.1589476,7.9452806,5.0574183,2
-1.9633858722820072,-3.1718997639436735,-1.1498821,8.078821,7.206123,5.736064,2
-0.5741629051584782,-1.9263834037960832,0.21324296,-5.337458,7.7993636,3.70269,2
1.023493898434774,0.7215355237231089,-7.0181255,-11.023936,8.402982,1.9959966,3
-2.437458069146106,-2.818092249488617,4.3029227,2.68643,6.891509,4.785682,2
3.880540596109391,0.356996830237465,-1.0252236,-28.544409,9.339237,1.2448424,0
-1.567539802410439,4.127304762599406,-7.609146,35.015945,-1.2447267,2.1602697,1
-2.6564426461227324,-1.8454479558908061,2.2803838,7.4962053,6.4954743,5.7800555,2
-3.337593208852652,-1.9452100382499038,8.811433,2.249719,6.881147,5.344566,2
4.889499667511968,0.1114120429500632,0.9446316,-22.99635,8.858307,1.0813457,0
3.8139730234070535,0.43179929456625904,3.5736263,-29.619747,8.837375,0.22366524,0
1.486007586188535,-1.3393761448800798,-2.1493196,-13.248087,7.4242873,2.4226167,3
-0.8345690147125941,4.785282358788872,-10.899667,32.065937,-1.0178586,3.1210074,1
-1.6046052971450266,-2.906135308622565,1.1075939,-0.070434116,7.433878,4.296991,2
1.4621131434608672,-0.9016674151813386,-2.9852788,-11.111438,7.9385495,2.7832925,3
-1.740587834293481,3.8309751227430615,-5.448635,29.938852,-0.83472496,2.3494053,1
0.4989816214285254,-0.5547362727810314,11.261735,-12.818777,7.967285,2.7135558,3
4.983726914034429,0.13224981165189387,0.6735175,-24.752295,9.115983,0.822436,0
-2.1648210722597403,-5.009208642061864,8.631771,0.39379948,7.6759734,5.785856,2
0.4037593902423072,-1.7643682821655993,-5.4545455,-5.644834,6.7073736,3.3788557,3
1.9444737896821591,-0.1533508948409342,4.52012,-15.659083,8.171368,2.407937,3
4.406499298667516,0.2281274554440693,5.851231,-20.613274,8.017263,0.93080884,0
4.656890930449336,0.05912841530982022,-2.074486,-26.346085,9.333454,0.94464374,0
5.373034834801418,-1.158257310064213,6.7776566,-29.660109,8.69458,0.43451265,0
0.5174103727404673,-3.141316722206782,1.2334542,-9.590249,8.258806,2.9179761,3
4.087540137398881,-0.08534148821729032,7.767847,-19.980028,9.021689,1.4566861,0
1.899131209074687,1.3421290337119987,11.514776,-19.948957,9.267048,1.517252,0
-2.0434238123186153,-2.038145992320879,9.880825,-3.5179622,7.82983,3.8901386,2
-2.003024859550558,3.6345941231384433,-6.016452,26.080873,-0.9392045,2.2741697,1
-0.6389367633973562,4.452925711788054,-15.219666,33.011784,-1.9795015,2.278503,1
-0.13084722892016099,3.5999751463031755,-7.8805757,23.82591,-0.93643945,1.8716046,1
-1.2921198665909117,3.293775037750913,-17.693554,25.951283,-1.8512826,1.6856624,1
-0.5386472756018462,-2.5876745804663717,-1.0100195,-4.564483,7.4708633,3.4858327,3
-2.206547962968857,-2.4515319330649414,-2.1771111,2.0483074,6.37551,4.5593967,2
0.021198296006536263,3.6679816609072,-5.6554737,32.5001,-1.6090912,2.729603,1
3.7040911746748524,-0.5987877490138958,2.4932966,-23.653711,9.211313,1.4485012,0
-2.3547301336272386,4.552233952983528,-14.844629,30.079294,-1.600249,2.7737918,1
3.249801330941061,1.605066750796079,9.260328,-26.184452,8.667562,0.0749486,0
-2.8334700796021983,3.4572442105806727,-11.767583,37.809868,-1.4399334,3.0114996,1
-1.6053315839831845,2.6427961290136,-6.3854737,22.020899,-0.94252926,1.7018979,1
-1.6782764820081266,-1.3840836004771386,11.710819,1.3933868,6.085703,4.2034945,2
0.35044454216763393,-1.8448857950593005,0.6172844,-8.2858305,8.181787,3.0299273,3
4.975326107902947,-1.149594058541445,0.47148114,-26.10842,9.100718,0.48873132,0
4.500217197736556,-0.5721179772637999,6.3667,-27.00202,8.919101,0.03239643,0
4.56326119891537,0.43005399211278056,3.4008057,-28.02276,9.2637615,0.49108294,0
0.7740233323275237,3.6719264712887134,-11.974528,30.988049,-1.7301188,2.6421673,1
-2.0456816729294327,3.199134521867492,-14.15485,34.809444,-1.4975632,1.6440256,1
1.540631828380835,-1.4014196189745523,6.7160788,-12.728698,7.2238045,2.031064,3
0.18583250981716234,-2.3060172792202773,-2.1354883,-13.121525,7.3972163,2.6856084,3
2.251857247685962,-1.04829492595594,10.64162,-17.986486,8.811248,1.5546904,3
0.3385568471118902,-1.3229562412225513,4.565426,-12.963767,7.5465307,2.0811934,3
4.322063344333429,-0.23806823573131897,5.692281,-22.06503,7.6745844,0.5384223,0
4.410341203212462,1.2556905226365451,7.9960365,-26.160048,8.5529995,-0.012570009,0
-2.8164912344051145,-2.298634211139646,2.7988386,11.985308,5.9807954,5.056898,2
0.7585652712324198,0.3746676344544435,-0.8140636,-16.440556,8.50453,2.7466564,3
3.9493213069458784,-1.3047795357461944,12.743452,-29.92297,8.56442,-0.27008992,0
4.432102403418498,0.27516732643715625,8.030174,-29.639853,8.542319,-0.1418785,0
5.268874558045574,-0.9273553288323187,9.917393,-24.03546,8.0961685,0.4000218,0
4.777637506677383,-0.7051236926082222,9.470829,-21.306606,8.477649,0.76423544,0
-2.5656717231014756,-1.1538943106675894,-3.30801,10.84471,6.394746,5.4324865,2
-1.0869716783814989,-2.2449543981998215,-2.4571142,-5.139838,7.11937,3.8107822,3
-0.17367763151451374,-1.0619387384105559,-1.3390379,-8.586931,7.9482946,3.2703974,3
2.5784911160375343,-1.364081361603729,0.3221105,-31.34757,8.777592,1.9773864,3
-1.3579835331132413,3.159606194290928,-3.4620702,32.793175,-0.7050835,2.7346492,1
4.373736993682927,-0.7757176458871604,-3.9829085,-26.576473,8.269391,0.20226596,0
0.05645890851561601,-0.7480360093477201,5.8189716,-6.6815414,7.077186,3.1578379,3
-1.6441178266721286,2.837208283900603,-12.380086,26.76431,-1.706555,1.8036289,1
2.8969084110969834,0.687353172327289,3.351466,-30.79288,8.809949,0.30936128,0
-3.108176209816676,-2.515668155353666,9.519042,9.038273,7.446709,5.674926,2
-1.8112836115635287,3.801856989369981,-3.7443812,28.226463,-0.34258065,2.275166,1
1.7042319152476788,-0.10095752859414041,8.216708,-17.041224,8.191449,1.5522139,0
3.0606904954215373,0.011324846571171231,9.61479,-16.893833,8.063127,1.7837889,0
5.400805019433377,-0.4274963122475146,11.768247,-26.06941,8.238203,0.26328585,0
-2.611725925384999,-2.207471996515826,8.687698,-0.06632164,7.7250504,5.385221,2
-1.5180017371805854,-2.6375661086289033,0.042634048,5.4296885,6.535207,4.650374,2
-1.072111759226865,3.0821882871993633,-10.325506,28.226692,-1.3064983,2.2905767,1
-0.9383083724441763,3.9498790779927373,-7.687918,30.572123,-0.7713196,2.7812762,1
4.878402676035836,0.1518690727860869,5.049172,-28.758856,9.233976,0.24339306,0
0.351853607405951,-2.1396238605414974,4.5744534,-8.970672,6.9392767,3.0190897,3
4.045609469876989,-0.8980009407635227,-4.1576056,-23.082478,8.269137,0.6494444,0
0.8427988948953412,-3.0830107248834953,8.506762,-14.488374,7.4063587,2.1205587,3
-2.5694580523722546,4.686988379486048,-13.485802,30.662325,-1.7878152,2.2255485,1
-3.4472558159043944,-2.4834459263988062,-5.393853,5.4330673,6.8423114,5.1906414,2
-0.7358615353730563,3.487253271983307,-17.48928,33.88668,-1.3458779,2.2425098,1
-1.7462443539017127,-2.2767953340116005,-1.7366779,3.4975998,6.5492377,4.5876307,2
-3.3264632821299536,-3.1414437556532375,3.984699,5.0507364,7.5925574,5.8788505,2
0.6817108415489866,-0.6947542391781466,0.8009562,-16.649372,8.075739,1.9193751,3
-2.5293467254524296,-1.805761259589967,9.174635,3.6635764,6.6377487,5.485688,2
-2.9095365947312066,4.493137963585422,-9.454184,25.451677,-1.1797996,1.9837068,1
-2.5877397095223653,3.62788369196671,-14.965286,26.135386,-1.8039731,1.6567291,1
1.5748818487767169,-1.2487091475810561,4.321552,-9.572082,7.0280037,2.8408835,3
-0.5697806913061543,-3.3474419613635984,5.561123,11.105878,6.069267,5.4450393,2
-3.432918559344142,-2.4164702177314905,3.4912357,-3.581442,7.7773805,4.1346774,2
-1.0538207504830421,3.007808843590455,-11.05453,27.872105,-1.2171232,2.3560038,1
0.2205350766512032,-2.531454217373621,3.105392,-6.2341375,7.999405,3.4626904,3
-4.427408484425058,-3.4926039578360717,-0.21557228,3.9860075,6.999056,5.7881794,2
4.409855591268247,-0.0464872914951709,11.174496,-25.123766,8.45807,0.17964196,0
4.0331133202457075,-0.1653825863600654,4.1757584,-26.559614,8.726584,0.3882566,0
-1.7821878556257202,4.846865300451657,-13.904102,31.487701,-1.4860727,2.532231,1
-1.2591735764947587,3.251824645444485,-15.009835,25.446907,-1.5877085,1.6817986,1
1.9986695146766662,-1.665738054128824,-0.32854092,-17.235126,8.599377,1.9236943,3
-4.297069883544099,-2.3505580334600746,1.0228691,9.066369,6.4722624,5.2009544,2
-2.1887278370964833,-2.303189387890656,7.326017,6.0141296,6.2243853,5.609525,2
5.047723832302594,0.7322508915670891,-2.5391479,-22.145851,7.8729076,0.47882748,0
0.03377723051549486,-1.926547231594266,13.005178,-5.1755977,7.5749564,3.427716,3
5.100764113664889,-1.2730321014542716,3.9626598,-22.594664,7.8981895,0.7821959,0
-0.22512446691503238,-2.447496288558309,12.243635,-13.0852995,8.545618,2.7587712,3
-2.0920936399364463,-2.777885239870542,0.99177885,-0.23039725,7.04884,4.382755,2
-2.0732016901214187,-2.413270610821499,-1.4184816,-0.72345054,6.5734515,4.3241634,2
5.747135339771854,0.6161647346537298,6.1203294,-23.852877,8.0348215,0.31883383,0
-2.1669160727820054,-2.5552319448473453,8.633395,2.7779126,6.93,5.593716,2
-2.5603071797159727,-2.046306857142063,-0.72372276,1.688127,6.8860607,4.726952,2
3.7387789824024553,-0.7634612170033795,14.525817,-23.037209,8.808915,0.5193324,0
-4.625292963508104,-3.0700222661924506,1.5695397,0.06721279,7.5544686,4.419231,2
0.3863364511065392,-0.9005681672511023,6.7557836,-6.850783,7.072843,2.6190872,3
-2.7454373697595362,-4.717008282409929,10.780944,3.8726797,7.531903,5.200223,2
0.8554376749920457,0.07714212415978614,-0.09734337,-15.034502,7.828664,2.07244,3
-1.7226344455144382,-3.1403126783486224,-4.109802,2.1259017,6.6219068,4.705118,2
-2.386009743535443,2.696214670213725,-18.069874,21.389826,-2.049715,2.8018565,1
-1.3725537510481816,4.577601039272994,-8.587616,29.241295,-0.70569843,2.583762,1
-2.9278674307214305,-2.8266798913192024,3.018382,2.172806,7.6106496,5.3768463,2
-2.5395043143478917,-2.6565232767152813,2.2497745,5.7051435,6.847666,5.437901,2
-1.1160358166155007,-3.1635055046451948,5.517722,2.8816192,6.7607155,4.956563,2
4.782487696966288,1.0867216722031183,6.3792,-27.06134,9.099162,0.13614555,0
-1.1676366735030486,-1.8328994723180585,-0.32871446,-7.936241,8.284725,3.3599794,2
-2.4178688825530825,2.9691878674163457,-12.202067,28.469,-1.322066,2.4671357,1
0.5032235606026002,-2.607179435511181,4.6944675,-8.533665,7.3006163,3.0970004,3
-2.215646480643805,3.5940848598295796,-15.251412,29.989174,-2.0036128,2.2757857,1
1.705117743931188,-1.9209005976545912,5.858403,-14.772747,7.2661324,1.6788507,3
-1.4274320277171175,3.397127342434302,-9.26755,27.455765,-0.7997156,2.2073739,1
4.818829909112561,0.08854043067081263,5.764217,-32.015987,9.130346,-0.24178715,0
-2.679678672158358,-2.3778819246481606,-1.0921702,5.7390213,6.643862,4.9885864,2
0.26128249807094417,-2.1649075438603815,1.7989744,-10.592861,8.229093,2.6933181,3
-3.742597922090555,-2.620638178866967,-2.3957717,1.309786,6.8448496,4.4627013,2
3.379083995982251,0.7058254774010256,10.112558,-22.312407,7.861682,0.50815564,0
-0.9115753410777103,-1.4999427924023765,-5.5796123,-5.3685274,6.334414,3.9147615,2
-3.467877265792751,-2.552196705129684,3.217308,3.4037478,7.557437,5.2331767,2
3.1308281239685725,0.3613978949689982,6.27461,-34.726833,9.572055,-0.06373148,0
-0.29318548127002625,-1.130910805204113,0.49200535,-10.211179,7.909227,3.082786,3
-2.73677328981956,-4.373768237654644,5.773362,2.062887,7.3516593,5.303167,2
-1.6934914287902165,-1.1545676071416995,-8.636494,3.6913466,7.3782043,4.580205,2
0.7376892599599565,-2.2741743777124985,6.7168517,-8.474223,6.853162,2.8175228,3
3.8277612534717385,-0.10632760321703258,8.335757,-31.67465,8.720864,-0.3028658,0
-1.1847011849955118,-3.1196312448420804,4.230468,3.19351,6.809567,4.6808724,2
3.6664532745429255,0.3168766164901319,0.03726056,-23.594395,8.908303,1.454445,0
-2.1535975765244326,4.758727293187906,-9.105574,32.740467,-1.3890101,3.245447,1
-1.0507810274993876,5.283623121538012,-7.221236,24.996386,-0.49225137,2.0905437,1
3.753736428657031,-0.8022956386450759,10.471317,-24.625563,8.396671,0.33580956,0
1.7896289056869699,-1.6411024971584363,5.8198686,-15.626013,7.1479745,1.7241873,3
-1.5559444685679622,-3.2298051162947363,3.9484975,0.11766352,7.895745,4.616857,2
0.31310848395745783,-0.5431123308496112,-6.572065,-10.182612,8.194615,3.0147126,3
-2.2866027648399267,5.599527553184744,-7.6612616,26.143406,-0.6550161,2.0049484,1
-2.03062136653308,2.5379700785862247,-18.31221,32.328617,-2.0439224,2.8696928,1
4.195753983963636,0.5428616216032597,3.148768,-26.629,9.493048,0.71963924,0
1.9789432144422312,-2.705496503804043,0.3209549,-11.779865,7.46219,2.667785,3
1.7555206446741116,-1.2742754792831723,1.365711,-8.261709,7.7190204,2.6994615,3
-2.272874572323176,4.572801915478116,-11.677522,35.81043,-1.767145,2.7334468,1
-0.07832000548691895,-0.7986156674753534,2.9026794,-9.02285,7.424652,3.1553934,3
3.02300878097001,-0.9611408311393244,9.333047,-20.958372,8.303287,1.175458,0
0.7895007787986124,-1.9386698854464348,3.870324,-6.2339134,7.6790323,3.393956,3
2.020104489459338,0.7355910043687752,4.991421,-18.75794,7.6462955,1.3443578,0
-1.6666237476696002,3.8344253801278754,-9.792915,33.674824,-1.7432785,2.619367,1
4.090600645414643,0.3199217249523925,9.224941,-29.073992,8.4683485,-0.23979954,0
4.249220676706468,1.569100531428709,3.6548686,-33.24936,8.817268,0.4296796,0
-1.48966541706743,-1.4037884994737324,3.541091,6.8708267,6.7614675,5.7455697,2
3.1408963097999862,-0.08332666615372834,1.340375,-29.293432,8.559179,-0.08971092,0
5.109354415272628,-1.0992292283736975,11.306536,-24.03522,8.23188,0.682669,0
4.560739508066835,-1.3112562540497805,-3.0073433,-29.413881,8.830798,1.1219286,0
-1.958733157300465,-2.4069920730068888,-6.9831414,3.9660578,7.0863476,4.575812,2
-2.441989796931071,-1.8078353839587982,3.7633603,7.2153177,7.0524826,6.0740924,2
-2.365159835771079,-2.906286838268541,5.46576,-4.0459347,7.622397,3.7993488,2
-0.16299750812931638,-0.3587187078210205,10.489488,-6.085563,8.073639,2.1496673,3
4.514533801014463,0.6527395674762193,8.769425,-30.398857,8.549458,0.16156037,0
-1.2112711460296746,3.2097157666135177,-15.66885,31.53758,-1.8377584,2.6074264,1
-0.5502258828883451,2.3071449138157822,-15.458661,26.803917,-1.7880695,1.7095054,1
-2.2020242657897184,-1.7623687283906717,-0.45683536,-3.042681,7.320993,4.1458774,2
2.8808869700141613,-0.09604984832462689,9.289872,-23.189495,8.5249815,0.78596294,0
1.4710442378790964,-0.3763418244543773,11.911048,-8.276253,9.676421,0.83291346,3
-3.2078244219821683,-2.301713060691954,-4.42502,6.383822,7.0232353,5.1105456,2
4.001411581209757,2.558168070130851,-0.16872971,-24.880875,9.11412,0.6921477,0
-1.804688609463331,-2.625355004398942,4.9687643,4.470473,6.2778907,5.2226624,2
1.0850852194916785,-1.7808243534575352,-4.6261573,-10.956908,7.4163365,2.919581,3
3.6312120432288215,0.3934734709548898,-0.54767156,-30.475294,9.485992,0.31551903,0
3.4967404748206823,0.626219351346975,0.7895218,-28.671495,9.578614,0.780995,0
1.1483104375972524,-0.16838725913503957,1.401785,-12.081476,7.061285,2.5839207,3
1.8544480183122773,-1.1796693723523528,-6.0663733,-16.169815,8.4394865,2.6076124,3
-2.1110961641602493,3.527959113238546,-10.922333,22.431963,-0.98452777,2.4748404,1
-0.6895991481559329,-2.5847815189503507,-8.549355,-3.313038,8.094928,4.4035783,2
-0.7525212898888203,-0.8953801049998629,-1.6552775,-11.551879,7.372862,2.2185857,3
4.183543688301894,-0.144489150119734,10.505763,-30.28229,8.629412,-0.08902544,0
3.0043881665082424,-1.1475864577111068,4.7398915,-16.766783,7.4876814,1.2218091,0
1.6666247975126,0.11160968323544401,12.246837,-21.453833,9.271648,1.4158084,0
0.7174557446627654,-0.8065521738746037,2.357147,-13.452575,7.6497183,2.310734,3
2.385561566754493,0.5663069625715612,11.901481,-22.977234,8.667781,0.121513285,0
1.823619068901604,0.5751846218307055,-3.3975177,-10.964942,7.338167,2.9121974,3
0.5652623281541597,-0.6410913207490105,-3.5086377,-10.035004,7.4745393,2.825407,3
-2.94732685410883,4.8844825105527025,-8.407453,25.327345,-1.0185497,1.9718226,1
-2.303120148777134,-0.5581447650110023,2.8847454,1.1232374,7.811378,4.888312,2
0.08300835005382973,4.3294351317859485,-6.6811852,36.38346,-1.712802,2.1372342,1
3.2268882906930125,1.1704140202809188,10.841606,-31.808842,9.162282,0.05484306,0
-2.988215945877779,-1.701808259312564,5.6621222,1.2240789,7.5498457,5.5082397,2
-0.5665355668292881,4.5357576162193,-8.495105,29.086622,-0.59949803,2.522794,1
-2.596110667578113,-2.8912320807102523,-0.50318706,6.837007,6.9114203,5.28425,2
1.2036020501944367,-2.196176151710252,-1.9183844,-10.104476,7.6190166,2.7278697,3
-3.517148918203116,-0.4407552599331092,-8.73219,2.429817,7.362485,5.0513816,2
-1.9279853848023687,4.1966317948366365,-17.837997,24.257065,-2.12902,2.0832806,1
-2.9373455036946012,-0.2383131461895603,1.3116908,8.38644,6.4538813,5.7762823,2
-4.215474900661233,-1.0689580754555084,2.8928392,4.8166656,7.4078393,5.825824,2
1.6302482111892809,-2.524568871084628,2.590447,-10.849599,8.374067,2.496138,3
-1.2704179804777462,-5.530513999401506,-1.4078219,6.2837524,6.4594207,4.9253836,2
2.460201038379399,0.14907425642423566,-0.43706924,-17.745157,8.648649,1.9375743,0
2.4089307862525096,0.20398099606302234,2.90366,-17.052994,8.021985,1.6093622,3
-2.509633187710287,-2.674509307859176,-3.2577415,-0.50003475,7.57785,4.9059176,2
3.7822543117612564,-0.969315953423127,8.123046,-27.432333,9.08542,-0.005259378,0
-1.2713969741456355,-2.8156094726069236,2.6656334,4.704205,7.3971987,5.621753,2
-2.121331811254903,3.5393875188449977,-14.715273,35.631863,-1.5999546,1.3979716,1
-1.774164605165361,3.1792243617167943,-15.359321,21.525444,-1.3771756,2.135965,1
-0.15046258068830656,0.2595350762698909,-5.1387315,18.744999,7.769415,3.0924783,3
-2.670502101895505,-2.033333259785207,9.165617,5.9607186,6.9028625,5.802253,2
-1.9309792659387681,-3.168697854496089,7.0158257,4.576211,6.181524,5.201555,2
-1.929117425457013,-1.8835498275118383,5.2427216,6.0742083,6.849872,5.695201,2
-1.8818771611809832,-1.5929378067858733,4.025435,11.060532,6.126042,5.261299,2
-0.7876468540440507,3.412761424835734,-11.830228,31.23238,-1.6013443,2.5195792,1
-2.159989469809195,-1.8043159788576166,2.5401268,9.331528,6.714501,5.628765,2
6.024155084002681,-1.8232185289308502,10.692172,-27.748798,8.162601,0.06566784,0
3.430802054040143,-0.5113157588841833,5.060939,-20.1189,8.007826,0.9845191,0
-2.2387545169574428,-1.848358270499956,-0.78481233,0.43830985,6.8168063,4.596348,2
0.39302212230287353,0.3104916257745028,1.5064269,-14.471167,8.332559,2.1532373,3
-1.8598521580541993,4.106198407776934,-6.3707213,33.68405,-1.7530069,2.7587984,1
-1.6307217095762028,-3.449119586760108,-0.13623759,2.7644782,6.6773357,4.6499434,2
3.0336104416016543,-2.0568776637050723,12.193857,-15.907049,7.83447,0.8865692,0
